timestamp,Open,High,Low,Close,Volume
2026-01-25T14:31:46.208093,1.04971,1.05051,1.0448,1.04825,14109
2026-01-25T15:31:46.208093,1.04059,1.04345,1.03975,1.04316,11715
2026-01-25T16:31:46.208093,1.04505,1.04662,1.04396,1.04651,5447
2026-01-25T17:31:46.208093,1.04815,1.04985,1.04404,1.05084,6187
2026-01-25T18:31:46.208093,1.04944,1.05289,1.04703,1.04671,10399
2026-01-25T19:31:46.208093,1.04311,1.0471,1.03989,1.0428,13197
2026-01-25T20:31:46.208093,1.03611,1.03768,1.03608,1.03637,12811
2026-01-25T21:31:46.208093,1.02877,1.03115,1.02391,1.02918,13169
2026-01-25T22:31:46.208093,1.02589,1.03022,1.02381,1.02703,11760
2026-01-25T23:31:46.208093,1.02985,1.03474,1.02638,1.02719,7800
2026-01-26T00:31:46.208093,1.03107,1.03147,1.03087,1.03277,6292
2026-01-26T01:31:46.208093,1.02805,1.03135,1.02335,1.02679,13746
2026-01-26T02:31:46.208093,1.02185,1.0263,1.01823,1.02403,7856
2026-01-26T03:31:46.208093,1.03042,1.03384,1.03038,1.03137,14638
2026-01-26T04:31:46.208093,1.0399,1.04208,1.037,1.04006,9016
2026-01-26T05:31:46.208093,1.04913,1.04944,1.04586,1.04624,13139
2026-01-26T06:31:46.208093,1.03683,1.04064,1.03187,1.03604,8934
2026-01-26T07:31:46.208093,1.03979,1.04075,1.03677,1.03805,9141
2026-01-26T08:31:46.208093,1.04103,1.04118,1.04049,1.04067,8780
2026-01-26T09:31:46.208093,1.04542,1.04779,1.04296,1.04648,13547
2026-01-26T10:31:46.208093,1.05057,1.05513,1.04887,1.04801,7381
2026-01-26T11:31:46.208093,1.04804,1.05197,1.04478,1.05011,13965
2026-01-26T12:31:46.208093,1.04048,1.04374,1.03934,1.03965,10316
2026-01-26T13:31:46.208093,1.03176,1.03468,1.02773,1.02882,8672
2026-01-26T14:31:46.208093,1.02232,1.02237,1.01901,1.02131,7687
2026-01-26T15:31:46.208093,1.01607,1.0196,1.0123,1.01589,12287
2026-01-26T16:31:46.208093,1.01841,1.02315,1.0183,1.0183,11959
2026-01-26T17:31:46.208093,1.01831,1.01876,1.01399,1.01998,6599
2026-01-26T18:31:46.208093,1.02725,1.02961,1.02514,1.02527,11417
2026-01-26T19:31:46.208093,1.02321,1.02385,1.01866,1.02567,12863
2026-01-26T20:31:46.208093,1.03099,1.03383,1.02612,1.03072,5430
2026-01-26T21:31:46.208093,1.03997,1.04405,1.03808,1.0427,13909
2026-01-26T22:31:46.208093,1.04888,1.05249,1.0487,1.04907,11763
2026-01-26T23:31:46.208093,1.05572,1.05777,1.05258,1.05328,9677
2026-01-27T00:31:46.208093,1.04508,1.04617,1.0444,1.04351,8059
2026-01-27T01:31:46.208093,1.04655,1.0497,1.04271,1.04728,14570
2026-01-27T02:31:46.208093,1.04304,1.04323,1.03879,1.04557,6552
2026-01-27T03:31:46.208093,1.05255,1.05415,1.0523,1.05409,10354
2026-01-27T04:31:46.208093,1.05581,1.05856,1.05367,1.05699,8964
2026-01-27T05:31:46.208093,1.05923,1.06035,1.05827,1.05724,5667
2026-01-27T06:31:46.208093,1.04823,1.05198,1.04481,1.04676,13585
2026-01-27T07:31:46.208093,1.04591,1.05042,1.04166,1.04429,6596
2026-01-27T08:31:46.208093,1.03899,1.04397,1.03618,1.03864,12704
2026-01-27T09:31:46.208093,1.04466,1.04704,1.04356,1.04612,11786
2026-01-27T10:31:46.208093,1.04703,1.05048,1.04567,1.0449,11494
2026-01-27T11:31:46.208093,1.05149,1.05216,1.04968,1.05367,12342
2026-01-27T12:31:46.208093,1.04918,1.05335,1.04628,1.04861,7583
2026-01-27T13:31:46.208093,1.04491,1.04818,1.04067,1.04727,7444
2026-01-27T14:31:46.208093,1.0426,1.04626,1.03928,1.04519,6428
2026-01-27T15:31:46.208093,1.04782,1.0484,1.04535,1.04607,14729
2026-01-27T16:31:46.208093,1.04351,1.04386,1.04275,1.04601,12517
2026-01-27T17:31:46.208093,1.04139,1.04504,1.0381,1.0408,14684
2026-01-27T18:31:46.208093,1.04866,1.05153,1.04514,1.05117,6948
2026-01-27T19:31:46.208093,1.05694,1.06121,1.05425,1.05925,5771
2026-01-27T20:31:46.208093,1.05977,1.06287,1.05589,1.06257,6303
2026-01-27T21:31:46.208093,1.05279,1.05731,1.04826,1.05186,6311
2026-01-27T22:31:46.208093,1.04889,1.0502,1.0444,1.04871,5382
2026-01-27T23:31:46.208093,1.0457,1.04631,1.04247,1.04316,10507
2026-01-28T00:31:46.208093,1.04117,1.04477,1.03887,1.04172,11607
2026-01-28T01:31:46.208093,1.03363,1.03577,1.03088,1.03174,13297
2026-01-28T02:31:46.208093,1.03865,1.03923,1.03764,1.03684,12934
2026-01-28T03:31:46.208093,1.03669,1.03993,1.0348,1.03924,11412
2026-01-28T04:31:46.208093,1.03452,1.03527,1.03219,1.03157,13240
2026-01-28T05:31:46.208093,1.03082,1.03375,1.02726,1.03295,14323
2026-01-28T06:31:46.208093,1.04065,1.04486,1.03968,1.04307,13392
2026-01-28T07:31:46.208093,1.04212,1.04684,1.03988,1.03939,11566
2026-01-28T08:31:46.208093,1.03426,1.03724,1.03416,1.03366,12682
2026-01-28T09:31:46.208093,1.04259,1.04665,1.03863,1.04237,10284
2026-01-28T10:31:46.208093,1.0485,1.05309,1.04553,1.04581,12485
2026-01-28T11:31:46.208093,1.03912,1.04037,1.03694,1.03773,10756
2026-01-28T12:31:46.208093,1.03333,1.03699,1.03147,1.03205,14695
2026-01-28T13:31:46.208093,1.02445,1.02719,1.02052,1.02413,9716
2026-01-28T14:31:46.208093,1.02495,1.02808,1.02378,1.0275,7533
2026-01-28T15:31:46.208093,1.02255,1.02654,1.01949,1.02083,11549
2026-01-28T16:31:46.208093,1.02071,1.02106,1.01779,1.01891,5937
2026-01-28T17:31:46.208093,1.01843,1.02216,1.01632,1.01872,13858
2026-01-28T18:31:46.208093,1.01729,1.02159,1.01312,1.01652,5336
2026-01-28T19:31:46.208093,1.01504,1.01829,1.01287,1.01755,12625
2026-01-28T20:31:46.208093,1.02022,1.02126,1.01735,1.01742,7082
2026-01-28T21:31:46.208093,1.01601,1.02071,1.01255,1.01688,6937
2026-01-28T22:31:46.208093,1.01666,1.02108,1.01619,1.01403,11354
2026-01-28T23:31:46.208093,1.02093,1.02432,1.02036,1.02005,11683
2026-01-29T00:31:46.208093,1.01601,1.02022,1.0149,1.01672,6915
2026-01-29T01:31:46.208093,1.01824,1.01945,1.01757,1.01803,14403
2026-01-29T02:31:46.208093,1.02644,1.02652,1.02219,1.02743,5017
2026-01-29T03:31:46.208093,1.01896,1.0235,1.01567,1.02077,11944
2026-01-29T04:31:46.208093,1.01964,1.02408,1.01521,1.0179,12190
2026-01-29T05:31:46.208093,1.01535,1.01994,1.01275,1.0124,8787
2026-01-29T06:31:46.208093,1.01624,1.02062,1.01402,1.01324,13047
2026-01-29T07:31:46.208093,1.01566,1.01885,1.01476,1.01585,9345
2026-01-29T08:31:46.208093,1.01371,1.01408,1.00981,1.01146,6332
2026-01-29T09:31:46.208093,1.00576,1.00715,1.00553,1.00463,12127
2026-01-29T10:31:46.208093,1.0076,1.00838,1.00648,1.00687,14119
2026-01-29T11:31:46.208093,1.01407,1.01872,1.0129,1.01676,13139
2026-01-29T12:31:46.208093,1.01006,1.01357,1.00578,1.00798,12031
2026-01-29T13:31:46.208093,0.99824,0.99876,0.99634,0.99932,8004
2026-01-29T14:31:46.208093,0.99486,0.99766,0.99475,0.99469,6668
2026-01-29T15:31:46.208093,0.98864,0.99361,0.98785,0.98913,7569
2026-01-29T16:31:46.208093,0.99432,0.99685,0.99223,0.99667,7662
2026-01-29T17:31:46.208093,0.99112,0.99315,0.98846,0.99153,10550
2026-01-29T18:31:46.208093,0.99889,1.00352,0.99719,0.99858,14431
2026-01-29T19:31:46.208093,1.00689,1.00734,1.00191,1.005,10729
2026-01-29T20:31:46.208093,0.99963,1.00044,0.99758,0.99919,14114
2026-01-29T21:31:46.208093,0.9941,0.99457,0.9896,0.99421,13871
2026-01-29T22:31:46.208093,1.00067,1.00196,0.99612,1.00333,14915
2026-01-29T23:31:46.208093,1.00748,1.00861,1.00257,1.00647,7449
2026-01-30T00:31:46.208093,1.00726,1.0121,1.00443,1.00638,5780
2026-01-30T01:31:46.208093,0.99705,1.00151,0.99336,0.99996,8441
2026-01-30T02:31:46.208093,0.9938,0.99556,0.99064,0.99265,8182
2026-01-30T03:31:46.208093,0.99827,1.00261,0.99396,0.99919,6019
2026-01-30T04:31:46.208093,1.00692,1.00712,1.00289,1.00959,9193
2026-01-30T05:31:46.208093,1.01448,1.01558,1.0134,1.01326,13783
2026-01-30T06:31:46.208093,1.01237,1.01547,1.0076,1.01081,8188
2026-01-30T07:31:46.208093,1.01643,1.0189,1.01249,1.01367,14528
2026-01-30T08:31:46.208093,1.0111,1.01531,1.00856,1.01361,5131
2026-01-30T09:31:46.208093,1.006,1.01085,1.00265,1.00576,5684
2026-01-30T10:31:46.208093,0.99619,1.00043,0.99303,0.99436,11449
2026-01-30T11:31:46.208093,0.98988,0.99267,0.98608,0.98692,14400
2026-01-30T12:31:46.208093,0.99566,0.99923,0.99554,0.99479,14418
2026-01-30T13:31:46.208093,0.99458,0.99805,0.9919,0.99299,13235
2026-01-30T14:31:46.208093,0.99796,0.99864,0.99454,0.99839,12050
2026-01-30T15:31:46.208093,0.98881,0.98973,0.98498,0.98741,12042
2026-01-30T16:31:46.208093,0.98705,0.98894,0.98234,0.98452,13751
2026-01-30T17:31:46.208093,0.98602,0.98806,0.98572,0.98848,9834
2026-01-30T18:31:46.208093,0.98728,0.98943,0.98484,0.99009,6293
2026-01-30T19:31:46.208093,0.98093,0.98368,0.98045,0.97923,10238
2026-01-30T20:31:46.208093,0.9781,0.97868,0.97653,0.97945,11438
2026-01-30T21:31:46.208093,0.9792,0.97971,0.97826,0.97776,7189
2026-01-30T22:31:46.208093,0.97467,0.9749,0.97061,0.97562,13501
2026-01-30T23:31:46.208093,0.9687,0.97012,0.96622,0.96716,14355
2026-01-31T00:31:46.208093,0.96059,0.96426,0.95719,0.96211,11560
2026-01-31T01:31:46.208093,0.95337,0.95835,0.94974,0.95209,12436
2026-01-31T02:31:46.208093,0.94327,0.94627,0.94047,0.94181,8134
2026-01-31T03:31:46.208093,0.95008,0.95227,0.94543,0.94984,10377
2026-01-31T04:31:46.208093,0.9473,0.95041,0.9448,0.94912,7654
2026-01-31T05:31:46.208093,0.95335,0.95717,0.95004,0.95495,7119
2026-01-31T06:31:46.208093,0.95299,0.95373,0.95063,0.95057,9601
2026-01-31T07:31:46.208093,0.95335,0.95617,0.95176,0.95402,7223
2026-01-31T08:31:46.208093,0.94945,0.95081,0.94743,0.94792,12596
2026-01-31T09:31:46.208093,0.94066,0.9429,0.93649,0.94189,9323
2026-01-31T10:31:46.208093,0.93293,0.93593,0.92806,0.9301,7145
2026-01-31T11:31:46.208093,0.936,0.9391,0.93188,0.93712,10315
2026-01-31T12:31:46.208093,0.93144,0.93235,0.92902,0.92984,11021
2026-01-31T13:31:46.208093,0.93263,0.93401,0.92789,0.93386,14335
2026-01-31T14:31:46.208093,0.92977,0.93088,0.92798,0.92709,12696
2026-01-31T15:31:46.208093,0.92086,0.92174,0.91939,0.92346,10713
2026-01-31T16:31:46.208093,0.92106,0.92133,0.91778,0.92283,13502
2026-01-31T17:31:46.208093,0.93075,0.9339,0.92713,0.93036,9741
2026-01-31T18:31:46.208093,0.93583,0.94037,0.93104,0.93325,13571
2026-01-31T19:31:46.208093,0.92733,0.93004,0.9255,0.92963,9652
2026-01-31T20:31:46.208093,0.93664,0.9404,0.9336,0.93776,13443
2026-01-31T21:31:46.208093,0.93747,0.93972,0.93368,0.93663,7035
2026-01-31T22:31:46.208093,0.93145,0.93534,0.92673,0.93249,12567
2026-01-31T23:31:46.208093,0.92622,0.92926,0.92551,0.92754,11770
2026-02-01T00:31:46.208093,0.9304,0.93312,0.93017,0.93004,12115
2026-02-01T01:31:46.208093,0.93155,0.93408,0.92951,0.92894,11786
2026-02-01T02:31:46.208093,0.92427,0.92675,0.92312,0.92166,8733
2026-02-01T03:31:46.208093,0.91197,0.91605,0.91073,0.91336,6342
2026-02-01T04:31:46.208093,0.90711,0.90781,0.90534,0.90524,11309
2026-02-01T05:31:46.208093,0.90091,0.9021,0.89985,0.90147,6541
2026-02-01T06:31:46.208093,0.90385,0.90541,0.90156,0.90637,7018
2026-02-01T07:31:46.208093,0.91338,0.91775,0.90979,0.91574,6188
2026-02-01T08:31:46.208093,0.91105,0.91554,0.90765,0.90954,10630
2026-02-01T09:31:46.208093,0.9175,0.92054,0.91407,0.91901,12749
2026-02-01T10:31:46.208093,0.9116,0.91644,0.90998,0.91077,10094
2026-02-01T11:31:46.208093,0.90575,0.91057,0.90446,0.9063,13245
2026-02-01T12:31:46.208093,0.91311,0.91766,0.90936,0.9129,7186
2026-02-01T13:31:46.208093,0.90682,0.91102,0.90432,0.90736,5258
2026-02-01T14:31:46.208093,0.90985,0.91343,0.90763,0.90868,6718
2026-02-01T15:31:46.208093,0.90914,0.90955,0.90581,0.9086,10994
2026-02-01T16:31:46.208093,0.9143,0.91526,0.91228,0.9115,14932
2026-02-01T17:31:46.208093,0.91093,0.91514,0.91059,0.9107,7579
2026-02-01T18:31:46.208093,0.90138,0.90635,0.89941,0.90348,7497
2026-02-01T19:31:46.208093,0.90717,0.90947,0.90625,0.90544,10801
2026-02-01T20:31:46.208093,0.89652,0.90031,0.89539,0.89763,9954
2026-02-01T21:31:46.208093,0.89901,0.90361,0.89749,0.90118,12246
2026-02-01T22:31:46.208093,0.89297,0.89542,0.89258,0.89249,5452
2026-02-01T23:31:46.208093,0.89261,0.89564,0.88791,0.89397,8748
2026-02-02T00:31:46.208093,0.89441,0.89788,0.89025,0.89468,13723
2026-02-02T01:31:46.208093,0.90436,0.90542,0.90092,0.90331,5170
2026-02-02T02:31:46.208093,0.89682,0.89738,0.8938,0.89384,6635
2026-02-02T03:31:46.208093,0.90002,0.9042,0.89859,0.89737,13305
2026-02-02T04:31:46.208093,0.89621,0.89943,0.8958,0.895,13676
2026-02-02T05:31:46.208093,0.88831,0.88946,0.88437,0.88822,5013
2026-02-02T06:31:46.208093,0.87999,0.88081,0.87603,0.88199,10990
2026-02-02T07:31:46.208093,0.88619,0.88954,0.88573,0.88762,10523
2026-02-02T08:31:46.208093,0.89261,0.89334,0.89084,0.89149,7090
2026-02-02T09:31:46.208093,0.88637,0.89098,0.88562,0.88644,7214
2026-02-02T10:31:46.208093,0.89348,0.89434,0.88899,0.89484,13345
2026-02-02T11:31:46.208093,0.8934,0.89399,0.89129,0.89163,12648
2026-02-02T12:31:46.208093,0.8913,0.89586,0.88946,0.89062,14050
2026-02-02T13:31:46.208093,0.89966,0.90414,0.89858,0.90145,13225
2026-02-02T14:31:46.208093,0.90937,0.9135,0.90624,0.90875,9278
2026-02-02T15:31:46.208093,0.90238,0.90574,0.89856,0.90122,7575
2026-02-02T16:31:46.208093,0.89567,0.89872,0.89274,0.89565,14456
2026-02-02T17:31:46.208093,0.89307,0.89575,0.8908,0.89032,13823
2026-02-02T18:31:46.208093,0.89021,0.89144,0.88708,0.89234,14842
2026-02-02T19:31:46.208093,0.89091,0.89266,0.88653,0.88967,9212
2026-02-02T20:31:46.208093,0.89431,0.89926,0.89142,0.89356,12624
2026-02-02T21:31:46.208093,0.88848,0.89321,0.88778,0.88843,11901
2026-02-02T22:31:46.208093,0.88362,0.88457,0.87976,0.88114,6793
2026-02-02T23:31:46.208093,0.8821,0.88585,0.87951,0.87921,8717
2026-02-03T00:31:46.208093,0.87859,0.87959,0.8761,0.87888,7156
2026-02-03T01:31:46.208093,0.88753,0.88882,0.88304,0.88929,10291
2026-02-03T02:31:46.208093,0.89503,0.89725,0.89041,0.89487,12681
2026-02-03T03:31:46.208093,0.8996,0.90189,0.89581,0.898,5440
2026-02-03T04:31:46.208093,0.90355,0.90756,0.903,0.90641,5710
2026-02-03T05:31:46.208093,0.91257,0.91673,0.91239,0.9134,8797
2026-02-03T06:31:46.208093,0.91371,0.91648,0.91104,0.9157,11948
2026-02-03T07:31:46.208093,0.91497,0.91507,0.91467,0.91669,7294
2026-02-03T08:31:46.208093,0.91103,0.91272,0.90688,0.91055,11653
2026-02-03T09:31:46.208093,0.91843,0.92316,0.91777,0.91956,14805
2026-02-03T10:31:46.208093,0.92714,0.92986,0.9234,0.9288,14494
2026-02-03T11:31:46.208093,0.93111,0.93534,0.92988,0.93302,9218
2026-02-03T12:31:46.208093,0.94215,0.94367,0.94101,0.94067,5179
2026-02-03T13:31:46.208093,0.9315,0.93545,0.92783,0.93445,8317
2026-02-03T14:31:46.208093,0.92861,0.93212,0.92579,0.92781,8817
2026-02-03T15:31:46.208093,0.92442,0.92668,0.92377,0.9267,8571
2026-02-03T16:31:46.208093,0.92624,0.9308,0.92396,0.92826,9356
2026-02-03T17:31:46.208093,0.92051,0.92081,0.9191,0.92006,13879
2026-02-03T18:31:46.208093,0.91338,0.91683,0.91246,0.91248,7311
2026-02-03T19:31:46.208093,0.91834,0.92042,0.91458,0.92105,7233
2026-02-03T20:31:46.208093,0.91587,0.92017,0.91192,0.91598,13504
2026-02-03T21:31:46.208093,0.92186,0.92397,0.91754,0.92438,13247
2026-02-03T22:31:46.208093,0.92064,0.9247,0.91943,0.92216,12460
2026-02-03T23:31:46.208093,0.92345,0.92772,0.91913,0.92455,11641
2026-02-04T00:31:46.208093,0.93197,0.93363,0.93007,0.93271,9145
2026-02-04T01:31:46.208093,0.92949,0.93214,0.92805,0.92724,13271
2026-02-04T02:31:46.208093,0.93499,0.93721,0.93077,0.93226,9900
2026-02-04T03:31:46.208093,0.94057,0.94292,0.93641,0.94061,12163
2026-02-04T04:31:46.208093,0.93283,0.9361,0.93272,0.93271,5641
2026-02-04T05:31:46.208093,0.924,0.92643,0.92119,0.92566,14931
2026-02-04T06:31:46.208093,0.93403,0.93863,0.92914,0.93325,10554
2026-02-04T07:31:46.208093,0.92388,0.92832,0.92045,0.92631,9916
2026-02-04T08:31:46.208093,0.93264,0.93646,0.92911,0.93437,6984
2026-02-04T09:31:46.208093,0.92633,0.92983,0.92148,0.92599,13781
2026-02-04T10:31:46.208093,0.93434,0.93614,0.92965,0.93343,12999
2026-02-04T11:31:46.208093,0.93458,0.93488,0.92958,0.93242,14848
2026-02-04T12:31:46.208093,0.9321,0.93267,0.93143,0.93374,8759
2026-02-04T13:31:46.208093,0.93059,0.93349,0.92795,0.92956,12147
2026-02-04T14:31:46.208093,0.93361,0.93684,0.93192,0.93189,8341
2026-02-04T15:31:46.208093,0.93638,0.94123,0.93335,0.93628,14538
2026-02-04T16:31:46.208093,0.93258,0.93554,0.93114,0.93288,14457
2026-02-04T17:31:46.208093,0.92895,0.93107,0.92844,0.92601,5721
2026-02-04T18:31:46.208093,0.93482,0.93882,0.93438,0.93303,10546
2026-02-04T19:31:46.208093,0.93204,0.93392,0.93151,0.93113,9776
2026-02-04T20:31:46.208093,0.92584,0.92592,0.92466,0.927,13889
2026-02-04T21:31:46.208093,0.9174,0.92185,0.9143,0.91707,10200
2026-02-04T22:31:46.208093,0.9204,0.92195,0.91701,0.91814,9717
2026-02-04T23:31:46.208093,0.9156,0.91948,0.91144,0.91741,7742
2026-02-05T00:31:46.208093,0.90873,0.91144,0.908,0.90843,9167
2026-02-05T01:31:46.208093,0.89877,0.9004,0.89758,0.89661,12661
2026-02-05T02:31:46.208093,0.89403,0.89704,0.89215,0.8929,11143
2026-02-05T03:31:46.208093,0.89846,0.90098,0.89542,0.89648,9696
2026-02-05T04:31:46.208093,0.88956,0.89358,0.88583,0.8925,8934
2026-02-05T05:31:46.208093,0.88448,0.88539,0.88431,0.88701,5107
2026-02-05T06:31:46.208093,0.88966,0.89074,0.889,0.89036,11048
2026-02-05T07:31:46.208093,0.88184,0.88394,0.87761,0.88381,9307
2026-02-05T08:31:46.208093,0.89169,0.89553,0.88843,0.89012,9731
2026-02-05T09:31:46.208093,0.89769,0.90206,0.89423,0.89654,7436
2026-02-05T10:31:46.208093,0.90063,0.90143,0.89848,0.90362,7703
2026-02-05T11:31:46.208093,0.89595,0.89987,0.89556,0.89451,5312
2026-02-05T12:31:46.208093,0.90291,0.90645,0.8994,0.90354,9339
2026-02-05T13:31:46.208093,0.89538,0.90016,0.89523,0.89287,7971
2026-02-05T14:31:46.208093,0.88884,0.89227,0.88803,0.89183,11814
2026-02-05T15:31:46.208093,0.88839,0.88933,0.88362,0.88722,8185
2026-02-05T16:31:46.208093,0.89588,0.89646,0.89487,0.89498,6918
2026-02-05T17:31:46.208093,0.88985,0.89447,0.88612,0.88978,7060
2026-02-05T18:31:46.208093,0.89315,0.8956,0.89261,0.89137,10605
2026-02-05T19:31:46.208093,0.88225,0.88292,0.88177,0.88351,8024
2026-02-05T20:31:46.208093,0.88075,0.88195,0.88032,0.88303,7028
2026-02-05T21:31:46.208093,0.8759,0.8797,0.87436,0.87517,5198
2026-02-05T22:31:46.208093,0.86716,0.87079,0.86631,0.86944,12091
2026-02-05T23:31:46.208093,0.87925,0.87959,0.87426,0.88119,8112
2026-02-06T00:31:46.208093,0.87126,0.87348,0.87006,0.87,12029
2026-02-06T01:31:46.208093,0.87004,0.87454,0.87002,0.87016,12188
2026-02-06T02:31:46.208093,0.87104,0.87106,0.86843,0.87163,5160
2026-02-06T03:31:46.208093,0.86624,0.8675,0.86405,0.86456,10042
2026-02-06T04:31:46.208093,0.86418,0.86735,0.8637,0.8618,14176
2026-02-06T05:31:46.208093,0.86847,0.87322,0.86658,0.87056,9493
2026-02-06T06:31:46.208093,0.87672,0.87712,0.87429,0.87961,13182
2026-02-06T07:31:46.208093,0.87691,0.87741,0.87366,0.87722,11406
2026-02-06T08:31:46.208093,0.88322,0.88378,0.88245,0.88583,7363
2026-02-06T09:31:46.208093,0.88663,0.89159,0.88214,0.88756,11534
2026-02-06T10:31:46.208093,0.88919,0.89239,0.88651,0.89149,12775
2026-02-06T11:31:46.208093,0.89216,0.89493,0.88978,0.89404,5958
2026-02-06T12:31:46.208093,0.9018,0.90678,0.89685,0.90265,6775
2026-02-06T13:31:46.208093,0.90408,0.90581,0.89963,0.90319,7530
2026-02-06T14:31:46.208093,0.90199,0.90248,0.89785,0.89984,14849
2026-02-06T15:31:46.208093,0.90101,0.90452,0.89803,0.89922,5795
2026-02-06T16:31:46.208093,0.89983,0.90142,0.89505,0.89893,6471
2026-02-06T17:31:46.208093,0.89828,0.89844,0.89692,0.90038,13400
2026-02-06T18:31:46.208093,0.90829,0.9087,0.90673,0.90585,14085
2026-02-06T19:31:46.208093,0.89828,0.90253,0.89516,0.90011,6023
2026-02-06T20:31:46.208093,0.89095,0.89478,0.88846,0.89019,12156
2026-02-06T21:31:46.208093,0.89599,0.90041,0.89326,0.89623,11070
2026-02-06T22:31:46.208093,0.89099,0.89453,0.89081,0.89219,7387
2026-02-06T23:31:46.208093,0.89074,0.89313,0.88676,0.88977,10891
2026-02-07T00:31:46.208093,0.8929,0.89615,0.88935,0.89346,10231
2026-02-07T01:31:46.208093,0.89866,0.90234,0.89588,0.90031,6661
2026-02-07T02:31:46.208093,0.89277,0.89455,0.89104,0.89022,9854
2026-02-07T03:31:46.208093,0.89049,0.89531,0.89045,0.88794,7962
2026-02-07T04:31:46.208093,0.89575,0.89808,0.89207,0.89866,13677
2026-02-07T05:31:46.208093,0.8964,0.8999,0.89323,0.89472,14831
2026-02-07T06:31:46.208093,0.89665,0.89747,0.89275,0.89436,14841
2026-02-07T07:31:46.208093,0.89867,0.89976,0.89519,0.90039,8522
2026-02-07T08:31:46.208093,0.90677,0.90706,0.9028,0.90813,8449
2026-02-07T09:31:46.208093,0.90692,0.90903,0.90308,0.90723,9304
2026-02-07T10:31:46.208093,0.90884,0.90924,0.90685,0.9066,6216
2026-02-07T11:31:46.208093,0.90556,0.90939,0.9022,0.90709,14809
2026-02-07T12:31:46.208093,0.90463,0.90959,0.90425,0.90716,6491
2026-02-07T13:31:46.208093,0.9144,0.9193,0.91138,0.91294,8626
2026-02-07T14:31:46.208093,0.92225,0.92629,0.92077,0.92076,14767
2026-02-07T15:31:46.208093,0.91518,0.91895,0.91405,0.91779,9631
2026-02-07T16:31:46.208093,0.91998,0.92129,0.9175,0.91707,12832
2026-02-07T17:31:46.208093,0.90814,0.9129,0.90324,0.90684,8475
2026-02-07T18:31:46.208093,0.90917,0.91232,0.90605,0.90943,10696
2026-02-07T19:31:46.208093,0.90653,0.91069,0.90326,0.90877,9502
2026-02-07T20:31:46.208093,0.91584,0.9171,0.91322,0.91437,11764
2026-02-07T21:31:46.208093,0.92058,0.92418,0.91739,0.92295,7816
2026-02-07T22:31:46.208093,0.92296,0.92544,0.91848,0.92351,13160
2026-02-07T23:31:46.208093,0.92172,0.92567,0.91792,0.91956,14874
2026-02-08T00:31:46.208093,0.91527,0.91645,0.91085,0.91809,7117
2026-02-08T01:31:46.208093,0.91994,0.92442,0.91751,0.92224,13957
2026-02-08T02:31:46.208093,0.91418,0.91464,0.90934,0.91229,5334
2026-02-08T03:31:46.208093,0.90569,0.90627,0.90279,0.90827,9627
2026-02-08T04:31:46.208093,0.90504,0.90858,0.90493,0.90412,11605
2026-02-08T05:31:46.208093,0.90908,0.91081,0.90486,0.90838,10511
2026-02-08T06:31:46.208093,0.91754,0.92036,0.91256,0.9171,13058
2026-02-08T07:31:46.208093,0.91944,0.92326,0.91876,0.922,9152
2026-02-08T08:31:46.208093,0.92334,0.92397,0.91836,0.9213,5507
2026-02-08T09:31:46.208093,0.91749,0.91972,0.91521,0.91735,13721
2026-02-08T10:31:46.208093,0.9152,0.9198,0.91119,0.91622,13127
2026-02-08T11:31:46.208093,0.91216,0.91252,0.91138,0.91135,12890
2026-02-08T12:31:46.208093,0.91449,0.91825,0.91307,0.91272,11936
2026-02-08T13:31:46.208093,0.90904,0.91355,0.90874,0.90652,13525
2026-02-08T14:31:46.208093,0.91166,0.91628,0.90988,0.91197,14220
2026-02-08T15:31:46.208093,0.91132,0.91292,0.90985,0.91246,14744
2026-02-08T16:31:46.208093,0.92156,0.92576,0.9174,0.91898,10383
2026-02-08T17:31:46.208093,0.9167,0.91763,0.91548,0.91801,5410
2026-02-08T18:31:46.208093,0.91339,0.91812,0.91218,0.91107,12358
2026-02-08T19:31:46.208093,0.91824,0.91895,0.91777,0.91899,10667
2026-02-08T20:31:46.208093,0.92876,0.92956,0.92628,0.92654,14366
2026-02-08T21:31:46.208093,0.92568,0.92993,0.92377,0.92419,7214
2026-02-08T22:31:46.208093,0.91552,0.91872,0.91305,0.91369,12440
2026-02-08T23:31:46.208093,0.92272,0.9259,0.92168,0.92565,11290
2026-02-09T00:31:46.208093,0.91803,0.9224,0.91377,0.91927,8023
2026-02-09T01:31:46.208093,0.91211,0.91596,0.90804,0.91066,12049
2026-02-09T02:31:46.208093,0.91275,0.91768,0.91006,0.91247,14971
2026-02-09T03:31:46.208093,0.9028,0.90598,0.90013,0.90063,13493
2026-02-09T04:31:46.208093,0.90511,0.90815,0.90421,0.90302,7104
2026-02-09T05:31:46.208093,0.90346,0.90737,0.90147,0.90503,9771
2026-02-09T06:31:46.208093,0.90104,0.90525,0.89857,0.90017,14195
2026-02-09T07:31:46.208093,0.89027,0.89157,0.88634,0.89212,7291
2026-02-09T08:31:46.208093,0.88277,0.88488,0.88153,0.88375,11311
2026-02-09T09:31:46.208093,0.89332,0.89494,0.89204,0.89447,10800
2026-02-09T10:31:46.208093,0.89,0.89486,0.88818,0.88855,5017
2026-02-09T11:31:46.208093,0.88562,0.88641,0.88343,0.88649,12305
